priority_rank,dataset,evaluation_scope,unit,cycle,y_true_rul_raw,y_pred_rul,error,abs_error,maintenance_band,decision_recommendation,risk_flag
129,FD004,official_test,188,157,135.0,94.3813705444336,-40.618629455566406,40.618629455566406,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
130,FD004,official_test,178,279,106.0,94.43621063232422,-11.56378936767578,11.56378936767578,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
131,FD004,official_test,74,223,89.0,94.44132232666016,5.441322326660156,5.441322326660156,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
132,FD004,official_test,20,115,82.0,94.81924438476562,12.819244384765623,12.819244384765623,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
133,FD004,official_test,208,180,91.0,94.9594268798828,3.959426879882813,3.959426879882813,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
134,FD004,official_test,171,355,126.0,95.44401550292967,-30.555984497070312,30.555984497070312,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
135,FD004,official_test,152,195,88.0,96.40748596191406,8.407485961914062,8.407485961914062,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
136,FD004,official_test,129,315,120.0,96.4511260986328,-23.548873901367188,23.548873901367188,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
137,FD004,official_test,138,239,88.0,96.52944946289062,8.529449462890625,8.529449462890625,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
138,FD004,official_test,176,185,103.0,96.96044158935548,-6.039558410644531,6.039558410644531,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
139,FD004,official_test,17,334,162.0,97.31220245361328,-64.68779754638672,64.68779754638672,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
140,FD004,official_test,230,157,98.0,98.30457305908205,0.3045730590820312,0.3045730590820312,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
141,FD004,official_test,6,146,78.0,98.79402160644533,20.794021606445312,20.794021606445312,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
142,FD004,official_test,169,34,179.0,99.2128677368164,-79.7871322631836,79.7871322631836,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
143,FD004,official_test,112,88,66.0,99.29619598388672,33.29619598388672,33.29619598388672,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
144,FD004,official_test,206,291,109.0,100.0123062133789,-8.987693786621094,8.987693786621094,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
145,FD004,official_test,189,107,56.0,100.18629455566406,44.18629455566406,44.18629455566406,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
146,FD004,official_test,163,122,95.0,100.25636291503906,5.256362915039063,5.256362915039063,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
147,FD004,official_test,92,116,73.0,100.3015365600586,27.301536560058597,27.301536560058597,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
148,FD004,official_test,14,102,105.0,100.90758514404295,-4.092414855957031,4.092414855957031,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
149,FD004,official_test,226,59,88.0,101.12744140625,13.12744140625,13.12744140625,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
150,FD004,official_test,193,263,104.0,101.73119354248048,-2.2688064575195312,2.2688064575195312,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
151,FD004,official_test,90,118,96.0,102.4202880859375,6.4202880859375,6.4202880859375,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
152,FD004,official_test,214,102,89.0,102.72051239013672,13.72051239013672,13.72051239013672,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
153,FD004,official_test,51,137,119.0,104.36454010009766,-14.635459899902344,14.635459899902344,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
154,FD004,official_test,120,170,137.0,104.90493774414062,-32.095062255859375,32.095062255859375,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
155,FD004,official_test,156,28,133.0,105.1772918701172,-27.82270812988281,27.82270812988281,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
156,FD004,official_test,7,54,94.0,105.43408966064452,11.434089660644531,11.434089660644531,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
157,FD004,official_test,54,81,176.0,106.11067962646484,-69.88932037353516,69.88932037353516,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
158,FD004,official_test,205,95,154.0,106.4626007080078,-47.53739929199219,47.53739929199219,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
159,FD004,official_test,119,228,109.0,106.47779846191406,-2.522201538085937,2.522201538085937,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
160,FD004,official_test,30,229,118.0,106.68815612792967,-11.311843872070312,11.311843872070312,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
161,FD004,official_test,192,203,71.0,106.84485626220705,35.84485626220703,35.84485626220703,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
162,FD004,official_test,196,70,89.0,107.1473159790039,18.147315979003903,18.147315979003903,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
163,FD004,official_test,241,42,176.0,107.5230712890625,-68.4769287109375,68.4769287109375,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
164,FD004,official_test,140,160,146.0,107.7195816040039,-38.280418395996094,38.280418395996094,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
165,FD004,official_test,66,97,133.0,108.36097717285156,-24.63902282714844,24.63902282714844,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
166,FD004,official_test,233,111,110.0,109.0663070678711,-0.9336929321289062,0.9336929321289062,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
167,FD004,official_test,160,122,83.0,109.09265899658205,26.09265899658203,26.09265899658203,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
168,FD004,official_test,232,370,184.0,109.5772933959961,-74.4227066040039,74.4227066040039,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
169,FD004,official_test,182,98,116.0,110.0862045288086,-5.913795471191406,5.913795471191406,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
170,FD004,official_test,97,51,105.0,110.24070739746094,5.2407073974609375,5.2407073974609375,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
171,FD004,official_test,80,112,114.0,110.5934066772461,-3.4065933227539062,3.4065933227539062,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
172,FD004,official_test,26,90,92.0,110.7177963256836,18.717796325683597,18.717796325683597,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
173,FD004,official_test,5,51,149.0,111.04364013671876,-37.95635986328125,37.95635986328125,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
174,FD004,official_test,132,115,116.0,111.19206237792967,-4.8079376220703125,4.8079376220703125,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
175,FD004,official_test,117,97,75.0,111.314208984375,36.314208984375,36.314208984375,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
176,FD004,official_test,168,74,87.0,111.70665740966795,24.70665740966797,24.70665740966797,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
177,FD004,official_test,96,123,71.0,113.23017120361328,42.23017120361328,42.23017120361328,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
178,FD004,official_test,167,99,109.0,113.2494125366211,4.249412536621094,4.249412536621094,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
179,FD004,official_test,93,200,154.0,113.30133819580078,-40.69866180419922,40.69866180419922,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
180,FD004,official_test,211,206,108.0,113.3760223388672,5.376022338867188,5.376022338867188,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
181,FD004,official_test,98,82,113.0,113.47408294677734,0.4740829467773437,0.4740829467773437,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
182,FD004,official_test,218,63,154.0,113.80976104736328,-40.19023895263672,40.19023895263672,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
183,FD004,official_test,60,135,139.0,114.08812713623048,-24.91187286376953,24.91187286376953,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
184,FD004,official_test,130,107,165.0,114.19768524169922,-50.80231475830078,50.80231475830078,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
185,FD004,official_test,53,67,142.0,114.82899475097656,-27.17100524902344,27.17100524902344,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
186,FD004,official_test,16,240,160.0,115.0731430053711,-44.926856994628906,44.926856994628906,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
187,FD004,official_test,108,145,153.0,115.26800537109376,-37.73199462890625,37.73199462890625,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
188,FD004,official_test,137,291,159.0,115.38258361816406,-43.61741638183594,43.61741638183594,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
189,FD004,official_test,148,126,145.0,115.75335693359376,-29.24664306640625,29.24664306640625,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
190,FD004,official_test,57,121,97.0,116.58704376220705,19.58704376220703,19.58704376220703,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
191,FD004,official_test,136,56,122.0,116.96485900878906,-5.0351409912109375,5.0351409912109375,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
192,FD004,official_test,76,48,163.0,117.0388641357422,-45.96113586425781,45.96113586425781,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
193,FD004,official_test,87,167,94.0,117.2638702392578,23.26387023925781,23.26387023925781,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
194,FD004,official_test,144,34,162.0,117.68647003173828,-44.31352996826172,44.31352996826172,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
195,FD004,official_test,10,23,162.0,118.2382583618164,-43.7617416381836,43.7617416381836,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
196,FD004,official_test,165,178,111.0,118.27873992919922,7.278739929199219,7.278739929199219,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
197,FD004,official_test,207,179,116.0,118.3632583618164,2.3632583618164062,2.3632583618164062,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
198,FD004,official_test,94,105,129.0,119.15145111083984,-9.848548889160156,9.848548889160156,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
199,FD004,official_test,204,19,151.0,119.1882553100586,-31.811744689941406,31.811744689941406,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
200,FD004,official_test,84,88,166.0,119.43859100341795,-46.56140899658203,46.56140899658203,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
201,FD004,official_test,142,69,108.0,119.45336151123048,11.453361511230469,11.453361511230469,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
202,FD004,official_test,72,118,176.0,119.69876861572266,-56.301231384277344,56.301231384277344,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
203,FD004,official_test,85,174,115.0,119.72160339355467,4.721603393554688,4.721603393554688,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
204,FD004,official_test,133,74,126.0,119.7537841796875,-6.2462158203125,6.2462158203125,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
205,FD004,official_test,11,82,143.0,119.83128356933594,-23.168716430664062,23.168716430664062,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
206,FD004,official_test,33,107,147.0,120.30350494384766,-26.696495056152344,26.696495056152344,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
207,FD004,official_test,81,60,96.0,120.4881591796875,24.4881591796875,24.4881591796875,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
208,FD004,official_test,225,39,145.0,120.6330337524414,-24.366966247558597,24.366966247558597,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
209,FD004,official_test,191,71,178.0,120.82691955566406,-57.17308044433594,57.17308044433594,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
210,FD004,official_test,215,72,145.0,121.09235382080078,-23.90764617919922,23.90764617919922,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
211,FD004,official_test,166,63,72.0,121.1511688232422,49.15116882324219,49.15116882324219,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
212,FD004,official_test,46,37,134.0,121.1685791015625,-12.8314208984375,12.8314208984375,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
213,FD004,official_test,239,28,166.0,121.28387451171876,-44.71612548828125,44.71612548828125,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
214,FD004,official_test,127,98,195.0,121.5370635986328,-73.46293640136719,73.46293640136719,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
215,FD004,official_test,195,186,166.0,121.58026123046876,-44.41973876953125,44.41973876953125,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
216,FD004,official_test,115,82,139.0,121.65950012207033,-17.340499877929688,17.340499877929688,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
217,FD004,official_test,157,138,172.0,121.71930694580078,-50.28069305419922,50.28069305419922,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
218,FD004,official_test,153,130,173.0,121.7513198852539,-51.248680114746094,51.248680114746094,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
219,FD004,official_test,3,141,107.0,121.8469696044922,14.846969604492188,14.846969604492188,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
220,FD004,official_test,246,29,194.0,122.4421844482422,-71.55781555175781,71.55781555175781,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
221,FD004,official_test,104,65,120.0,122.4988784790039,2.4988784790039062,2.4988784790039062,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
222,FD004,official_test,83,274,172.0,122.69863891601562,-49.301361083984375,49.301361083984375,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
223,FD004,official_test,63,158,184.0,122.91541290283205,-61.08458709716797,61.08458709716797,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
224,FD004,official_test,55,103,157.0,123.1273422241211,-33.872657775878906,33.872657775878906,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
225,FD004,official_test,95,110,171.0,123.17174530029295,-47.82825469970703,47.82825469970703,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
226,FD004,official_test,24,174,142.0,123.41751861572266,-18.582481384277344,18.582481384277344,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
227,FD004,official_test,146,84,100.0,123.59589385986328,23.59589385986328,23.59589385986328,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
228,FD004,official_test,45,78,85.0,123.6313934326172,38.63139343261719,38.63139343261719,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
229,FD004,official_test,245,63,131.0,123.72917938232422,-7.270820617675781,7.270820617675781,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
230,FD004,official_test,128,139,126.0,123.8949966430664,-2.1050033569335938,2.1050033569335938,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
231,FD004,official_test,59,37,154.0,124.4408187866211,-29.559181213378903,29.559181213378903,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
232,FD004,official_test,186,47,142.0,125.05601501464844,-16.943984985351562,16.943984985351562,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
233,FD004,official_test,19,24,194.0,125.21050262451172,-68.78949737548828,68.78949737548828,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
234,FD004,official_test,141,19,130.0,125.55303192138672,-4.446968078613281,4.446968078613281,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
235,FD004,official_test,75,203,124.0,125.98902130126952,1.9890213012695312,1.9890213012695312,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
236,FD004,official_test,109,66,126.0,126.31636810302734,0.3163681030273437,0.3163681030273437,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
237,FD004,official_test,125,21,184.0,127.05847930908205,-56.94152069091797,56.94152069091797,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
238,FD004,official_test,227,62,162.0,127.07880401611328,-34.92119598388672,34.92119598388672,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
239,FD004,official_test,164,29,174.0,127.17520904541016,-46.82479095458984,46.82479095458984,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
240,FD004,official_test,170,48,158.0,127.41388702392578,-30.58611297607422,30.58611297607422,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
241,FD004,official_test,139,88,173.0,127.57697296142578,-45.42302703857422,45.42302703857422,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
242,FD004,official_test,203,87,167.0,127.5925750732422,-39.40742492675781,39.40742492675781,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
243,FD004,official_test,220,65,182.0,127.60377502441406,-54.39622497558594,54.39622497558594,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
244,FD004,official_test,228,126,189.0,128.7252655029297,-60.27473449707031,60.27473449707031,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
245,FD004,official_test,52,58,151.0,128.8397216796875,-22.1602783203125,22.1602783203125,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
246,FD004,official_test,122,117,192.0,128.9921417236328,-63.00785827636719,63.00785827636719,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
247,FD004,official_test,229,20,120.0,130.86465454101562,10.864654541015623,10.864654541015623,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
248,FD004,official_test,28,20,124.0,131.49635314941406,7.4963531494140625,7.4963531494140625,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
